,date,day,filename,flag,id,keywords,link,month,place,publisher,year
544,2017/03/05,05,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-05T01:51:33+05:30->159453.txt,0,159453,[],http://timesofindia.indiatimes.com//india/rajasthan-minister-drops-akbars-name-from-ajmer-fort/articleshow/57471959.cms,03,jaipur,TOI,2017
545,2018/04/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-01T04:02:00+05:30->66231.txt,0,66231,[],http://timesofindia.indiatimes.com//city/ahmedabad/six-winners-emerge-from-smart-india-hackathon/articleshow/63561717.cms,04,ahmedabad,TOI,2018
546,2018/02/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-19T07:38:00+05:30->36336.txt,0,36336,[],http://timesofindia.indiatimes.com//city/chandigarh/sikh-mayor-in-us-faces-death-threats/articleshow/62974967.cms,02,jalandhar,TOI,2018
547,2018/05/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-26T14:41:54+05:30->106468.txt,0,106468,[],http://timesofindia.indiatimes.com//city/nagpur/akshays-mother-suffered-cardiac-arrest-hearing-sons-death/articleshow/64325213.cms,05,nagpur,TOI,2018
548,2017/01/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-18T16:09:07+05:30->126270.txt,0,126270,[],http://timesofindia.indiatimes.com//city/bhubaneswar/case-registered-against-minister-dharmendra-pradhan/articleshow/56640871.cms,01,bhubaneswar,TOI,2017
549,2017/05/15,15,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-15T06:03:33+05:30->211526.txt,0,211526,[],http://timesofindia.indiatimes.com//city/lucknow/barabanki-man-accuses-kgmu-docs-of-stealing-kidney/articleshow/58675262.cms,05,lucknow,TOI,2017
550,2017/09/14,14,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-14T00:39:12+05:30->300772.txt,0,300772,[],http://timesofindia.indiatimes.com//city/goa/dempo-fret-over-finishing-ahead-of-pune-city-semifinal/articleshow/60503958.cms,09,NA,TOI,2017
551,2017/03/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-29T09:53:51+05:30->176826.txt,0,176826,[],http://timesofindia.indiatimes.com//city/bengaluru/not-embarrassed-to-say-we-are-for-ahinda-says-cm/articleshow/57881180.cms,03,bengaluru,TOI,2017
552,2017/03/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-04T09:40:51+05:30->159062.txt,0,159062,[],http://timesofindia.indiatimes.com//city/thiruvananthapuram/kerala-budget-2017-budget-promises-quality-govt-schools/articleshow/57459524.cms,03,NA,TOI,2017
553,2018/04/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-11T10:46:48+05:30->73934.txt,0,73934,[],http://timesofindia.indiatimes.com//city/guwahati/meghalaya-asks-assam-to-allow-work-in-disputed-area/articleshow/63708819.cms,04,NA,TOI,2018
554,2017/05/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-09T14:31:01+05:30->206146.txt,0,206146,[],http://timesofindia.indiatimes.com//city/indore/urdus-indian-roots-highlighted-at-poetry-event/articleshow/58579944.cms,05,indore,TOI,2017
555,2017/02/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-19T06:00:00+05:30->149370.txt,0,149370,[],http://timesofindia.indiatimes.com//entertainment/telugu/movies/news/what-is-this-panchekattu-what-is-this-erra-bottu-bunny/articleshow/57221962.cms,02,NA,TOI,2017
556,2017/05/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-03T14:37:20+05:30->202037.txt,0,202037,[],http://timesofindia.indiatimes.com//home/environment/pollution/3-year-plan-to-let-delhi-breathe/articleshow/58466873.cms,05,NA,TOI,2017
557,2018/05/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-24T12:08:06+05:30->105479.txt,0,105479,[],http://timesofindia.indiatimes.com//india/dk-shivakumar-sulks-over-elusive-reward/articleshow/64300530.cms,05,bengaluru,TOI,2018
558,2018/02/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-13T09:06:05+05:30->31976.txt,0,31976,[],http://timesofindia.indiatimes.com//city/gurgaon/why-delhi-haryana-arent-cheering-rise-in-forest-area/articleshow/62892275.cms,02,gurugram,TOI,2018
559,2017/01/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-18T05:34:43+05:30->125667.txt,0,125667,[],http://timesofindia.indiatimes.com//city/delhi/house-panel-to-probe-fund-anomalies-in-corporations/articleshow/56632939.cms,01,NA,TOI,2017
560,2017/01/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-18T10:50:11+05:30->126199.txt,0,126199,[],http://timesofindia.indiatimes.com//city/kochi/strays-too-have-right-to-live-sc/articleshow/56639517.cms,01,NA,TOI,2017
561,2017/02/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-18T12:53:25+05:30->148924.txt,0,148924,[],http://timesofindia.indiatimes.com//city/delhi/delhi-police-image-makeover-women-cops-to-hear-complaints-at-police-stations/articleshow/57214958.cms,02,NA,TOI,2017
562,2017/09/17,17,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-17T02:04:38+05:30->302980.txt,0,302980,[],http://timesofindia.indiatimes.com//city/gurgaon/projects-not-with-mcg-in-bjp-manifesto/articleshow/60715503.cms,09,gurugram,TOI,2017
563,2017/01/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-19T07:12:02+05:30->126772.txt,0,126772,[],http://timesofindia.indiatimes.com//city/jodhpur/salman-verdict-a-huge-blow-to-wildlife-activists/articleshow/56656899.cms,01,jodhpur,TOI,2017
564,2017/03/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-09T01:16:02+05:30->162391.txt,0,162391,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/we-were-positive-about-making-naam-shabana-neeraj-pandey/articleshow/57545586.cms,03,NA,TOI,2017
565,2017/07/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-09T12:22:25+05:30->252079.txt,0,252079,[],http://timesofindia.indiatimes.com//business/india-business/e-way-bill-system-in-gst-to-come-from-october/articleshow/59512146.cms,07,NA,TOI,2017
566,2018/01/12,12,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-12T12:13:32+05:30->8713.txt,0,8713,[],http://timesofindia.indiatimes.com//city/chandigarh/mayor-moves-hc-says-notice-illegal-seeks-stay/articleshow/62465207.cms,01,mohali,TOI,2018
567,2017/01/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-29T12:07:58+05:30->134116.txt,0,134116,[],http://timesofindia.indiatimes.com//city/jaipur/two-girls-murdered-in-sepearate-incidents/articleshow/56841914.cms,01,alwar,TOI,2017
568,2018/01/12,12,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-12T04:15:06+05:30->8299.txt,0,8299,[],http://timesofindia.indiatimes.com//city/navi-mumbai/debris-destroys-mangrove-stretch-near-civic-hq/articleshow/62465968.cms,01,mumbai,TOI,2018
569,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T10:06:12+05:30->2792.txt,0,2792,[],http://timesofindia.indiatimes.com//city/raipur/seven-naxals-held-in-chhattisgarhs-sukma-district/articleshow/62361162.cms,01,raipur,TOI,2018
570,2018/02/12,12,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-12T02:38:58+05:30->30964.txt,0,30964,[],http://timesofindia.indiatimes.com//city/delhi/e-commerce-firm-driver-loses-goods-worth-rs-1l-in-crash/articleshow/62877212.cms,02,NA,TOI,2018
571,2017/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-21T05:48:47+05:30->128145.txt,0,128145,[],http://timesofindia.indiatimes.com//city/kolkata/dead-rubber-so-what-fans-pad-up-for-final-blitzkrieg/articleshow/56695046.cms,01,kolkata,TOI,2017
572,2018/01/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-30T16:51:05+05:30->21927.txt,0,21927,[],http://timesofindia.indiatimes.com//life-style/books/features/jane-austens-letter-to-niece-in-exhibition/articleshow/62705417.cms,01,NA,TOI,2018
573,2018/05/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-26T05:29:43+05:30->106571.txt,0,106571,[],http://timesofindia.indiatimes.com//city/nagpur/e-tickets-worth-rs3-95-lakh-seized-2-agents-nabbed/articleshow/64325233.cms,05,nagpur,TOI,2018
574,2018/03/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-27T09:18:44+05:30->62389.txt,0,62389,[],http://timesofindia.indiatimes.com//city/bhopal/illegal-colonies-to-be-regularised-by-aug-15/articleshow/63472712.cms,03,bhopal,TOI,2018
575,2017/05/16,16,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-16T10:35:15+05:30->212437.txt,0,212437,[],http://timesofindia.indiatimes.com//city/lucknow/heat-wave-keeps-residents-indoors-no-respite-today-either/articleshow/58691867.cms,05,lucknow,TOI,2017
576,2018/03/20,20,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-20T11:37:23+05:30->57818.txt,0,57818,[],http://timesofindia.indiatimes.com//city/chennai/expelled-kcp-ups-ante-against-eps-ops-to-rally-partymen/articleshow/63372800.cms,03,NA,TOI,2018
577,2018/03/12,12,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-12T09:27:41+05:30->51801.txt,0,51801,[],http://timesofindia.indiatimes.com//sports/more-sports/others/ioa-endorses-bai-elections-asks-sarma-to-continue/articleshow/63263470.cms,03,NA,TOI,2018
578,2017/01/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-09T07:37:30+05:30->119346.txt,0,119346,[],http://timesofindia.indiatimes.com//city/chandigarh/2017-punjab-elections-game-for-spoilers/articleshow/56412236.cms,01,NA,TOI,2017
579,2017/01/12,12,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-12T13:47:36+05:30->121715.txt,0,121715,[],http://timesofindia.indiatimes.com//city/kochi/engineering-students-suicide-sit-reconstituted-as-earlier-head-was-found-tainted/articleshow/56495878.cms,01,thrissur,TOI,2017
580,2018/06/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-06-02T10:53:20+05:30->111992.txt,0,111992,[],http://timesofindia.indiatimes.com//city/chandigarh/year-on-zirakpur-still-hoping-for-miracle/articleshow/64424751.cms,06,zirakpur,TOI,2018
581,2018/02/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-06T10:19:26+05:30->27043.txt,0,27043,[],http://timesofindia.indiatimes.com//india/three-security-personnel-injured-in-ied-blast-in-chhattisgarh/articleshow/62800181.cms,02,raipur,TOI,2018
582,2017/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-31T11:20:20+05:30->135695.txt,0,135695,[],http://timesofindia.indiatimes.com//city/bhopal/with-budget-in-sight-bmc-hints-at-implementing-hawkers-policy/articleshow/56881052.cms,01,bhopal,TOI,2017
583,2017/02/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-04T07:56:47+05:30->138448.txt,0,138448,[],http://timesofindia.indiatimes.com//city/jaipur/fir-against-jnu-prof-for-delivering-anti-national-speech/articleshow/56961942.cms,02,jodhpur,TOI,2017
584,2017/03/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-26T01:00:00+05:30->174682.txt,0,174682,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/team-baby-to-visit-girls-colleges-in-delhi/articleshow/57825560.cms,03,NA,TOI,2017
585,2017/02/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-28T10:04:23+05:30->155755.txt,0,155755,[],http://timesofindia.indiatimes.com//india/in-goodwill-gesture-india-to-release-39-pakistan-prisoners/articleshow/57381938.cms,02,NA,TOI,2017
586,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T09:13:47+05:30->1971.txt,0,1971,[],http://timesofindia.indiatimes.com//city/shimla/helpline-soon-to-deal-with-stray-cattle/articleshow/62343594.cms,01,manali,TOI,2018
587,2018/05/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-01T07:40:00+05:30->88418.txt,0,88418,[],http://timesofindia.indiatimes.com//city/chandigarh/city-wakes-up-to-corbusiers-dream/articleshow/63979027.cms,05,chandigarh,TOI,2018
588,2017/02/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-03T01:00:00+05:30->137427.txt,0,137427,[],http://timesofindia.indiatimes.com//tv/news/hindi/chhota-pay-packet-for-child-actors-on-television/articleshow/56933719.cms,02,NA,TOI,2017
589,2017/09/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-26T15:29:25+05:30->309587.txt,0,309587,[],http://timesofindia.indiatimes.com//city/mumbai/over-25000-farmers-from-city-apply-for-loan-waiver/articleshow/60835102.cms,09,mumbai,TOI,2017
590,2018/01/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-03T11:44:26+05:30->2089.txt,0,2089,[],http://timesofindia.indiatimes.com//city/bengaluru/soon-electric-buses-from-bengaluru-to-mysuru/articleshow/62348476.cms,01,bengaluru,TOI,2018
591,2017/09/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-24T11:28:10+05:30->308424.txt,0,308424,[],http://timesofindia.indiatimes.com//city/chennai/pachaiyappas-trust-loses-one-more-constituent/articleshow/60813987.cms,09,chennai,TOI,2017
592,2018/05/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-04T04:00:00+05:30->90446.txt,0,90446,[],http://timesofindia.indiatimes.com//city/surat/helping-students-from-poor-families/articleshow/64021388.cms,05,surat,TOI,2018
593,2017/05/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-09T10:56:55+05:30->207409.txt,0,207409,[],http://timesofindia.indiatimes.com//city/chennai/government-doctors-call-off-strike-after-3-weeks/articleshow/58588621.cms,05,chennai,TOI,2017
594,2018/02/17,17,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-17T08:00:00+05:30->34901.txt,0,34901,[],http://timesofindia.indiatimes.com//life-style/beauty/this-is-how-you-can-make-your-foundation-long-lasting/articleshow/61893564.cms,02,NA,TOI,2018
595,2017/03/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-29T08:25:56+05:30->177275.txt,0,177275,[],http://timesofindia.indiatimes.com//city/pune/cantonment-board-converts-one-acre-wanowrie-dumping-ground-into-garden/articleshow/57884840.cms,03,pune,TOI,2017
596,2018/04/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-27T00:27:36+05:30->85093.txt,0,85093,[],http://timesofindia.indiatimes.com//city/chandigarh/wedding-bands-prepare-for-swansong/articleshow/63932071.cms,04,NA,TOI,2018
597,2018/01/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-13T09:01:22+05:30->9344.txt,0,9344,[],http://timesofindia.indiatimes.com//sports/cricket/syed-mushtaq-ali-trophy-third-win-in-a-row-for-vidarbha/articleshow/62482696.cms,01,raipur,TOI,2018
598,2017/02/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-21T11:43:58+05:30->150718.txt,0,150718,[],http://timesofindia.indiatimes.com//city/goa/police-begin-probe-into-bribery-case/articleshow/57260999.cms,02,goa,TOI,2017
599,2018/02/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-03T02:20:00+05:30->24386.txt,0,24386,[],http://timesofindia.indiatimes.com//city/vijayawada/vmc-passes-an-ambitious-budget-of-rs-1481-crore/articleshow/62761915.cms,02,vijayawada,TOI,2018
600,2017/07/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-13T08:05:24+05:30->254865.txt,0,254865,[],http://timesofindia.indiatimes.com//city/bengaluru/cong-bjp-netas-quibble-over-inter-faith-marriages/articleshow/59571373.cms,07,bengaluru,TOI,2017
601,2017/02/17,17,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-17T11:20:36+05:30->148210.txt,0,148210,[],http://timesofindia.indiatimes.com//city/cuttack/anti-social-held-after-encounter/articleshow/57200552.cms,02,berhampur,TOI,2017
602,2017/03/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-09T08:05:19+05:30->162588.txt,0,162588,[],http://timesofindia.indiatimes.com//city/visakhapatnam/spell-bee-city-winner-from-sfs-school/articleshow/57543370.cms,03,visakhapatnam,TOI,2017
603,2017/09/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-21T12:33:29+05:30->306105.txt,0,306105,[],http://timesofindia.indiatimes.com//city/vadodara/panchmahal-man-dies-of-swine-flu/articleshow/60771860.cms,09,vadodara,TOI,2017
604,2018/05/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-30T05:53:10+05:30->109649.txt,0,109649,[],http://timesofindia.indiatimes.com//city/kolkata/ground-shakes-as-army-detonates-two-220kg-wwii-bombs-in-nadia/articleshow/64376823.cms,05,nadia,TOI,2018
605,2017/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-28T11:33:51+05:30->133484.txt,0,133484,[],http://timesofindia.indiatimes.com//city/chandigarh/fire-departments-provisional-nocs-for-flats-in-2-districts-offer-relief-to-builders/articleshow/56827382.cms,01,chandigarh,TOI,2017
606,2017/09/14,14,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-14T07:11:05+05:30->301152.txt,0,301152,[],http://timesofindia.indiatimes.com//city/navi-mumbai/woman-seeks-cop-cover-after-son-gets-death-threats-in-dubai/articleshow/60505681.cms,09,NA,TOI,2017
607,2017/04/08,08,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-08T07:22:44+05:30->184443.txt,0,184443,[],http://timesofindia.indiatimes.com//city/navi-mumbai/2-illegal-digha-buildings-get-eviction-notices/articleshow/58075558.cms,04,NA,TOI,2017
608,2017/07/23,23,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-23T17:25:23+05:30->262507.txt,0,262507,[],http://timesofindia.indiatimes.com//entertainment/telugu/movies/news/jaya-janaki-nayaka-teaser-2-clocks-3-million-views/articleshow/59723902.cms,07,NA,TOI,2017
609,2017/05/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-24T07:55:28+05:30->218207.txt,0,218207,[],http://timesofindia.indiatimes.com//city/lucknow/guest-house-where-ias-officer-anurag-tewari-stayed-is-never-locked/articleshow/58817017.cms,05,lucknow,TOI,2017
610,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T10:28:19+05:30->15243.txt,0,15243,[],http://timesofindia.indiatimes.com//city/chandigarh/folk-singers-aide-his-friend-held-for-murder/articleshow/62588646.cms,01,rohtak,TOI,2018
611,2018/02/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-13T01:36:41+05:30->30838.txt,0,30838,[],http://timesofindia.indiatimes.com//city/delhi/no-tax-hike-but-south-corp-to-charge-1-education-cess-to-get-rs-25-crore/articleshow/62892187.cms,02,NA,TOI,2018
612,2017/05/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-04T15:53:10+05:30->203369.txt,0,203369,[],http://timesofindia.indiatimes.com//india/sonia-gandhi-in-overdrive-to-unite-oppn-for-presidential-polls/articleshow/58505962.cms,05,NA,TOI,2017
613,2017/05/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-19T01:39:07+05:30->214269.txt,0,214269,[],http://timesofindia.indiatimes.com//city/mumbai/worli-youth-held-with-tiny-device-at-police-exam/articleshow/58741041.cms,05,mumbai,TOI,2017
614,2017/03/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-27T11:29:18+05:30->175553.txt,0,175553,[],http://timesofindia.indiatimes.com//city/rajkot/18-detained-for-riots-in-patan-village/articleshow/57845052.cms,03,palanpur,TOI,2017
615,2018/04/12,12,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-12T11:33:48+05:30->74341.txt,0,74341,[],http://timesofindia.indiatimes.com//city/goa/showcause-notice-is-inconsistent/articleshow/63721070.cms,04,margao,TOI,2018
616,2017/03/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-11T08:09:06+05:30->163794.txt,0,163794,[],http://timesofindia.indiatimes.com//city/trichy/protests-continue-at-vadakadu-and-nallandar-kollai/articleshow/57583555.cms,03,trichy,TOI,2017
